,Date,Period,EpexHourly,SpotPrice,SystemPrice,ImbalanceVolume,Temp,NextSystemPrice
32179,06/02/2021,20,57.0,71.36,72.0,523.0534,5.6,75.0
32180,06/02/2021,21,61.0,72.82,75.0,478.6785,5.6,74.5
32181,06/02/2021,22,61.0,74.48,74.5,460.0405,5.6,72.0
32182,06/02/2021,23,61.1,76.63,72.0,118.3745,5.6,34.67
32183,06/02/2021,24,61.1,71.36,34.67,-19.9127,5.6,35.0
32184,06/02/2021,25,69.0,66.25,35.0,9.6979,5.6,72.0
32185,06/02/2021,26,69.0,59.79,72.0,159.1193,5.6,71.0
32186,06/02/2021,27,64.0,65.62,71.0,5.318,5.6,13.1
32187,06/02/2021,28,64.0,45.09,13.1,-94.275,5.6,13.1
32188,06/02/2021,29,54.0,42.64,13.1,-91.5752,5.6,13.1
32189,06/02/2021,30,54.0,43.69,13.1,-254.7115,5.6,35.0
32190,06/02/2021,31,52.2,44.59,35.0,11.1342,5.6,66.0
32191,06/02/2021,32,52.2,41.36,66.0,10.5221,5.6,70.0
32192,06/02/2021,33,60.0,46.48,70.0,254.0819,5.6,78.75
32193,06/02/2021,34,60.0,59.94,78.75,230.4612,5.6,78.75
32194,06/02/2021,35,81.4,62.74,78.75,120.4418,5.6,88.0
32195,06/02/2021,36,81.4,74.57,88.0,510.4832,5.6,88.0
32196,06/02/2021,37,74.4,75.02,88.0,371.9038,5.6,81.9
32197,06/02/2021,38,74.4,62.37,81.9,245.0561,5.6,77.0
32198,06/02/2021,39,61.2,62.12,77.0,95.5733,5.6,40.0
32199,06/02/2021,40,61.2,54.91,40.0,-14.1001,5.6,23.0
32200,06/02/2021,41,56.9,47.83,23.0,-103.1952,5.6,68.75
32201,06/02/2021,42,56.9,44.2,68.75,51.8472,5.6,28.72
32202,06/02/2021,43,53.0,46.53,28.72,-90.4564,5.6,28.35013
32203,06/02/2021,44,53.0,41.93,28.35013,-105.8266,5.6,25.95
32204,06/02/2021,45,50.0,37.79,25.95,-48.2837,5.6,25.47
32205,06/02/2021,46,50.0,40.45,25.47,-90.6345,5.6,11.0
32206,06/02/2021,47,44.0,11.39,11.0,-200.4971,5.6,5.0
32207,06/02/2021,48,44.0,40.36,5.0,-484.9715,5.6,3.0
32208,07/02/2021,1,42.0,5.37,3.0,-544.6901,5.6,11.5
32209,07/02/2021,2,42.0,14.91,11.5,-197.8024,5.6,11.5
32210,07/02/2021,3,42.0,12.23,11.5,-147.0664,5.6,0.0
32211,07/02/2021,4,42.0,11.8,0.0,-356.1396,5.6,-3.93
32212,07/02/2021,5,34.0,-0.64,-3.93,-677.2874,5.6,-4.0
32213,07/02/2021,6,34.0,-1.89,-4.0,-693.4091,5.6,-5.82
32214,07/02/2021,7,26.0,-2.55,-5.82,-647.6119,5.6,-7.0
32215,07/02/2021,8,26.0,-6.51,-7.0,-871.4316,5.6,-8.5
32216,07/02/2021,9,22.0,-7.83,-8.5,-1039.9166,5.6,-8.5
32217,07/02/2021,10,22.0,-9.36,-8.5,-1054.3935,5.6,-8.3
32218,07/02/2021,11,20.0,-9.41,-8.3,-873.4399,5.6,-8.3
32219,07/02/2021,12,20.0,-7.84,-8.3,-896.6435,5.6,-8.0
32220,07/02/2021,13,30.0,-8.0,-8.0,-901.6681,5.6,-6.71
32221,07/02/2021,14,30.0,-2.0,-6.71,-740.6784,5.6,3.5
32222,07/02/2021,15,38.83,5.82,3.5,-480.6112,5.6,5.0
32223,07/02/2021,16,38.83,10.03,5.0,-362.7768,5.6,22.05
32224,07/02/2021,17,56.17,21.21,22.05,-554.743,5.6,26.1
32225,07/02/2021,18,56.17,25.38,26.1,-530.679,5.6,8.0
32226,07/02/2021,19,54.0,34.35,8.0,-686.2674,5.6,8.0
32227,07/02/2021,20,54.0,35.58,8.0,-551.6373,5.6,12.05
32228,07/02/2021,21,61.0,36.67,12.05,-301.4605,5.6,13.05
32229,07/02/2021,22,61.0,40.54,13.05,-233.5291,5.6,0.0
32230,07/02/2021,23,57.0,39.9,0.0,-258.2597,5.6,11.0
32231,07/02/2021,24,57.0,31.9,11.0,-250.7118,5.6,13.05
32232,07/02/2021,25,63.1,33.22,13.05,-65.8067,5.6,67.0
32233,07/02/2021,26,63.1,44.08,67.0,296.3849,5.6,67.0
32234,07/02/2021,27,63.1,53.95,67.0,328.9943,5.6,67.0
32235,07/02/2021,28,63.1,55.79,67.0,141.1368,5.6,73.0
32236,07/02/2021,29,57.0,55.69,73.0,118.4673,5.6,73.0
32237,07/02/2021,30,57.0,57.68,73.0,113.8941,5.6,15.0
32238,07/02/2021,31,49.0,54.17,15.0,-4.2467,5.6,16.0
32239,07/02/2021,32,49.0,42.15,16.0,-130.1787,5.6,78.0
32240,07/02/2021,33,61.4,43.12,78.0,108.9134,5.6,78.0
32241,07/02/2021,34,61.4,65.6,78.0,19.1082,5.6,82.0
32242,07/02/2021,35,88.0,73.66,82.0,27.4465,5.6,84.15
32243,07/02/2021,36,88.0,80.42,84.15,143.075,5.6,48.52487
32244,07/02/2021,37,75.0,71.64,48.52487,-5.4649,5.6,82.0
32245,07/02/2021,38,75.0,54.73,82.0,51.5848,5.6,23.2
32246,07/02/2021,39,65.0,58.22,23.2,-91.7136,5.6,22.0
32247,07/02/2021,40,65.0,59.13,22.0,-45.4998,5.6,70.25
32248,07/02/2021,41,55.0,55.52,70.25,11.1581,5.6,70.0
32249,07/02/2021,42,55.0,55.87,70.0,206.3424,5.6,69.9
32250,07/02/2021,43,58.0,52.19,69.9,32.3764,5.6,45.0
32251,07/02/2021,44,58.0,49.76,45.0,-9.0856,5.6,68.25
32252,07/02/2021,45,48.0,45.4,68.25,16.4739,5.6,39.1
32253,07/02/2021,46,48.0,37.97,39.1,-183.9417,5.6,28.07
32254,07/02/2021,47,50.0,31.24,28.07,-341.5254,5.6,12.0
32255,07/02/2021,48,50.0,10.77,12.0,-560.4702,5.6,17.63
32256,08/02/2021,1,42.4,23.59,17.63,-446.5892,5.6,19.93
32257,08/02/2021,2,42.4,27.95,19.93,-155.71,5.6,70.0
32258,08/02/2021,3,39.7,36.2,70.0,6.8911,5.6,27.61
32259,08/02/2021,4,39.7,26.68,27.61,-80.705,5.6,20.21
32260,08/02/2021,5,34.0,16.76,20.21,-103.1377,5.6,70.0
32261,08/02/2021,6,34.0,21.65,70.0,8.0466,5.6,74.0
32262,08/02/2021,7,28.1,52.0,74.0,411.423,5.6,57.65308
32263,08/02/2021,8,28.1,48.47,57.65308,144.8957,5.6,70.0
32264,08/02/2021,9,32.2,48.91,70.0,121.6874,5.6,70.0
32265,08/02/2021,10,32.2,39.99,70.0,36.5061,5.6,30.0
32266,08/02/2021,11,44.0,48.08,30.0,-24.308,5.6,74.0
32267,08/02/2021,12,44.0,34.47,74.0,137.2824,5.6,77.95
32268,08/02/2021,13,54.4,69.02,77.95,625.9295,5.6,74.0
32269,08/02/2021,14,54.4,66.28,74.0,407.4249,5.6,74.0
32270,08/02/2021,15,57.0,72.71,74.0,704.8392,5.6,65.57875
32271,08/02/2021,16,57.0,70.17,65.57875,245.0757,5.6,67.38
32272,08/02/2021,17,62.0,66.85,67.38,84.0347,5.6,75.0
32273,08/02/2021,18,62.0,69.83,75.0,250.4739,5.6,20.0
32274,08/02/2021,19,59.0,57.9,20.0,-252.0131,5.6,41.4
32275,08/02/2021,20,59.0,52.31,41.4,-152.3664,5.6,75.0
32276,08/02/2021,21,58.0,49.35,75.0,5.5863,5.6,75.0
32277,08/02/2021,22,58.0,56.82,75.0,208.9237,5.6,75.0
32278,08/02/2021,23,58.4,62.29,75.0,270.7347,5.6,74.85
32279,08/02/2021,24,58.4,66.22,74.85,136.5341,5.6,79.5
32280,08/02/2021,25,62.0,66.67,79.5,89.0723,5.6,79.5
32281,08/02/2021,26,62.0,67.1,79.5,28.9444,5.6,79.95
32282,08/02/2021,27,63.0,68.16,79.95,231.5264,5.6,79.5
32283,08/02/2021,28,63.0,60.43,79.5,8.1787,5.6,43.5
32284,08/02/2021,29,55.0,69.34,43.5,-0.5918,5.6,43.5
32285,08/02/2021,30,55.0,64.0,43.5,-36.9683,5.6,88.89
32286,08/02/2021,31,54.0,69.09,88.89,189.9999,5.6,92.75
32287,08/02/2021,32,54.0,73.26,92.75,320.3047,5.6,92.5
32288,08/02/2021,33,65.0,80.73,92.5,366.9016,5.6,43.98
32289,08/02/2021,34,65.0,84.66,43.98,-9.0415,5.6,44.0
32290,08/02/2021,35,90.0,73.09,44.0,-156.59,5.6,92.5
32291,08/02/2021,36,90.0,73.63,92.5,289.009,5.6,92.5
32292,08/02/2021,37,79.4,61.97,92.5,327.181,5.6,88.4
32293,08/02/2021,38,79.4,66.97,88.4,185.1327,5.6,92.75
32294,08/02/2021,39,65.0,83.8,92.75,608.7572,5.6,79.95
32295,08/02/2021,40,65.0,74.43,79.95,303.3515,5.6,77.95
32296,08/02/2021,41,55.0,79.13,77.95,464.7851,5.6,75.0
32297,08/02/2021,42,55.0,72.32,75.0,247.1065,5.6,69.0
32298,08/02/2021,43,58.0,60.77,69.0,22.92,5.6,69.0
32299,08/02/2021,44,58.0,61.46,69.0,121.1773,5.6,69.0
32300,08/02/2021,45,48.0,64.25,69.0,190.5564,5.6,45.0
32301,08/02/2021,46,48.0,50.05,45.0,-101.609,5.6,43.5
32302,08/02/2021,47,52.0,32.07,43.5,-234.2181,5.6,43.5
32303,08/02/2021,48,52.0,29.06,43.5,-100.2667,5.6,68.5
32304,09/02/2021,1,52.0,40.18,68.5,9.2437,5.7,68.5
32305,09/02/2021,2,52.0,47.54,68.5,104.0655,5.7,48.43
32306,09/02/2021,3,53.0,49.05,48.43,-142.1129,5.7,46.38
32307,09/02/2021,4,53.0,44.66,46.38,-208.1251,5.7,20.25
32308,09/02/2021,5,52.0,43.47,20.25,-214.2386,5.7,12.5
32309,09/02/2021,6,52.0,36.41,12.5,-254.0888,5.7,11.5
32310,09/02/2021,7,49.0,25.49,11.5,-357.8472,5.7,38.4105
32311,09/02/2021,8,49.0,20.37,38.4105,-269.585,5.7,42.46
32312,09/02/2021,9,49.0,46.6,42.46,-140.6654,5.7,12.5
32313,09/02/2021,10,49.0,47.81,12.5,-388.701,5.7,35.0
32314,09/02/2021,11,55.0,46.96,35.0,-215.6945,5.7,12.5
32315,09/02/2021,12,55.0,53.73,12.5,-263.9661,5.7,76.75
32316,09/02/2021,13,63.0,75.03,76.75,85.4359,5.7,35.0
32317,09/02/2021,14,63.0,54.54,35.0,-139.6801,5.7,74.0
32318,09/02/2021,15,67.0,67.44,74.0,88.8385,5.7,78.75
32319,09/02/2021,16,67.0,80.45,78.75,368.4422,5.7,74.0
32320,09/02/2021,17,71.0,61.38,74.0,16.9276,5.7,75.0
32321,09/02/2021,18,71.0,75.27,75.0,353.6666,5.7,74.031
32322,09/02/2021,19,73.0,69.86,74.031,249.481,5.7,74.0
32323,09/02/2021,20,73.0,71.96,74.0,175.2495,5.7,46.0
32324,09/02/2021,21,71.0,74.61,46.0,-37.1524,5.7,74.0
32325,09/02/2021,22,71.0,67.16,74.0,57.2762,5.7,75.0
32326,09/02/2021,23,69.0,72.81,75.0,328.0831,5.7,88.9
32327,09/02/2021,24,69.0,75.48,88.9,344.765,5.7,100.0
32328,09/02/2021,25,68.0,81.61,100.0,554.2212,5.7,97.0
32329,09/02/2021,26,68.0,82.76,97.0,271.772,5.7,97.0
32330,09/02/2021,27,63.0,99.61,97.0,431.6554,5.7,93.9
32331,09/02/2021,28,63.0,97.38,93.9,85.9389,5.7,47.0
32332,09/02/2021,29,61.0,101.87,47.0,-73.7678,5.7,46.47
32333,09/02/2021,30,61.0,83.28,46.47,-531.3245,5.7,46.62
32334,09/02/2021,31,60.5,64.43,46.62,-533.4892,5.7,46.7
32335,09/02/2021,32,60.5,64.61,46.7,-311.5198,5.7,46.7
32336,09/02/2021,33,67.0,64.75,46.7,-220.2418,5.7,46.7
32337,09/02/2021,34,67.0,99.61,46.7,-338.368,5.7,46.71
32338,09/02/2021,35,94.0,56.76,46.71,-989.096,5.7,46.71
32339,09/02/2021,36,94.0,63.52,46.71,-812.5065,5.7,47.0
32340,09/02/2021,37,81.0,58.28,47.0,-579.9581,5.7,47.0
32341,09/02/2021,38,81.0,59.6,47.0,-386.0335,5.7,94.3428
32342,09/02/2021,39,66.0,69.35,94.3428,251.6436,5.7,74.5
32343,09/02/2021,40,66.0,63.84,74.5,40.3847,5.7,46.71
32344,09/02/2021,41,62.0,53.39,46.71,-91.1795,5.7,10.1
32345,09/02/2021,42,62.0,53.75,10.1,-133.6668,5.7,10.1
32346,09/02/2021,43,58.0,58.53,10.1,-250.8918,5.7,0.0
32347,09/02/2021,44,58.0,53.97,0.0,-531.8643,5.7,46.71
32348,09/02/2021,45,52.0,47.23,46.71,-203.695,5.7,0.0
32349,09/02/2021,46,52.0,40.93,0.0,-350.2305,5.7,10.1
32350,09/02/2021,47,50.0,28.93,10.1,-469.4414,5.7,10.1
32351,09/02/2021,48,50.0,34.1,10.1,-368.2276,5.7,42.62
32352,10/02/2021,1,50.0,50.47,42.62,-48.3577,5.7,64.75
32353,10/02/2021,2,50.0,53.51,64.75,103.0858,5.7,64.7
32354,10/02/2021,3,50.95,48.73,64.7,71.7998,5.7,49.0
32355,10/02/2021,4,50.95,45.17,49.0,-25.402,5.7,20.25
32356,10/02/2021,5,50.0,41.41,20.25,-294.9982,5.7,20.25
32357,10/02/2021,6,50.0,38.6,20.25,-239.781,5.7,44.07
32358,10/02/2021,7,49.0,44.67,44.07,-74.9072,5.7,49.0
32359,10/02/2021,8,49.0,38.31,49.0,-49.3203,5.7,63.89
32360,10/02/2021,9,49.0,49.12,63.89,20.0754,5.7,40.75
32361,10/02/2021,10,49.0,51.59,40.75,-107.3176,5.7,20.25
32362,10/02/2021,11,53.0,59.13,20.25,-278.9839,5.7,12.0
32363,10/02/2021,12,53.0,40.81,12.0,-387.3423,5.7,75.0
32364,10/02/2021,13,64.0,67.87,75.0,44.3704,5.7,42.05
32365,10/02/2021,14,64.0,56.11,42.05,-135.8559,5.7,44.55
32366,10/02/2021,15,70.0,63.03,44.55,-133.9032,5.7,84.0
32367,10/02/2021,16,70.0,92.77,84.0,100.785,5.7,84.0
32368,10/02/2021,17,72.0,76.13,84.0,50.2552,5.7,99.56
32369,10/02/2021,18,72.0,96.78,99.56,264.6913,5.7,89.09
32370,10/02/2021,19,68.4,69.94,89.09,51.5039,5.7,91.20714
32371,10/02/2021,20,68.4,66.58,91.20714,83.3817,5.7,45.0
32372,10/02/2021,21,66.0,84.1,45.0,-48.0873,5.7,45.25
32373,10/02/2021,22,66.0,81.59,45.25,-26.6719,5.7,10.1
32374,10/02/2021,23,66.6,69.93,10.1,-126.8842,5.7,45.1
32375,10/02/2021,24,66.6,73.19,45.1,-140.8029,5.7,110.0
32376,10/02/2021,25,67.0,81.09,110.0,271.8096,5.7,105.0
32377,10/02/2021,26,67.0,86.96,105.0,159.55,5.7,105.0
32378,10/02/2021,27,65.1,98.4,105.0,155.8141,5.7,118.0
32379,10/02/2021,28,65.1,121.1,118.0,236.3315,5.7,46.0
32380,10/02/2021,29,69.0,128.97,46.0,-334.0807,5.7,91.0
32381,10/02/2021,30,69.0,115.35,91.0,17.721,5.7,45.5
32382,10/02/2021,31,70.0,70.02,45.5,-300.4142,5.7,45.3
32383,10/02/2021,32,70.0,77.03,45.3,-365.0188,5.7,46.0
32384,10/02/2021,33,99.0,74.84,46.0,-288.513,5.7,49.0
32385,10/02/2021,34,99.0,89.68,49.0,-280.6966,5.7,49.0
32386,10/02/2021,35,262.5,91.01,49.0,-128.3612,5.7,261.66934
32387,10/02/2021,36,262.5,250.82,261.66934,-2.8947,5.7,49.0
32388,10/02/2021,37,162.5,144.87,49.0,-142.603,5.7,48.15
32389,10/02/2021,38,162.5,95.49,48.15,-394.7412,5.7,49.0
32390,10/02/2021,39,98.8,111.91,49.0,-243.0906,5.7,48.15
32391,10/02/2021,40,98.8,75.17,48.15,-147.5557,5.7,48.1
32392,10/02/2021,41,76.7,60.8,48.1,-103.482,5.7,78.05532
32393,10/02/2021,42,76.7,59.17,78.05532,39.3499,5.7,725.0
32394,10/02/2021,43,65.0,104.76,725.0,936.2147,5.7,300.0
32395,10/02/2021,44,65.0,211.88,300.0,758.2704,5.7,78.0
32396,10/02/2021,45,59.5,114.89,78.0,302.4792,5.7,46.2
32397,10/02/2021,46,59.5,68.0,46.2,-336.8739,5.7,69.99
32398,10/02/2021,47,53.0,47.96,69.99,37.2269,5.7,50.0
32399,10/02/2021,48,53.0,46.37,50.0,-15.6933,5.7,41.05
32400,11/02/2021,1,52.6,53.5,41.05,-180.5478,5.7,41.05
32401,11/02/2021,2,52.6,57.67,41.05,-39.1079,5.7,6.1
32402,11/02/2021,3,51.0,53.28,6.1,-389.708,5.7,10.0
32403,11/02/2021,4,51.0,42.38,10.0,-477.429,5.7,41.0
32404,11/02/2021,5,48.0,38.08,41.0,-341.8,5.7,41.0
32405,11/02/2021,6,48.0,29.81,41.0,-317.7621,5.7,41.0
32406,11/02/2021,7,48.6,43.72,41.0,-54.501,5.7,49.66
32407,11/02/2021,8,48.6,39.32,49.66,-91.6666,5.7,65.95
32408,11/02/2021,9,50.4,52.04,65.95,127.378,5.7,65.0
32409,11/02/2021,10,50.4,56.66,65.0,217.2804,5.7,64.75
32410,11/02/2021,11,59.1,63.18,64.75,272.5602,5.7,64.5
32411,11/02/2021,12,59.1,50.58,64.5,138.171,5.7,96.37
32412,11/02/2021,13,69.3,88.42,96.37,283.4523,5.7,96.37
32413,11/02/2021,14,69.3,92.12,96.37,344.2515,5.7,42.3
32414,11/02/2021,15,85.0,91.92,42.3,-220.753,5.7,48.0
32415,11/02/2021,16,85.0,102.56,48.0,-72.5523,5.7,118.88
32416,11/02/2021,17,88.0,93.45,118.88,203.842,5.7,134.72
32417,11/02/2021,18,88.0,112.89,134.72,526.3936,5.7,104.0
32418,11/02/2021,19,83.0,86.52,104.0,74.6617,5.7,45.0
32419,11/02/2021,20,83.0,78.83,45.0,-6.1917,5.7,47.0
32420,11/02/2021,21,78.1,65.62,47.0,-18.2835,5.7,98.0
32421,11/02/2021,22,78.1,57.21,98.0,49.7212,5.7,118.88
32422,11/02/2021,23,73.0,65.22,118.88,170.4056,5.7,118.88
32423,11/02/2021,24,73.0,69.75,118.88,118.8293,5.7,43.0
32424,11/02/2021,25,72.4,58.33,43.0,-279.9569,5.7,43.0
32425,11/02/2021,26,72.4,49.93,43.0,-374.9104,5.7,43.0
32426,11/02/2021,27,70.8,61.73,43.0,-200.1008,5.7,43.0
32427,11/02/2021,28,70.8,50.54,43.0,-474.9834,5.7,43.0
32428,11/02/2021,29,70.6,56.37,43.0,-280.2429,5.7,42.0
32429,11/02/2021,30,70.6,55.34,42.0,-453.7374,5.7,43.0
32430,11/02/2021,31,71.0,50.03,43.0,-287.7496,5.7,45.1
32431,11/02/2021,32,71.0,55.8,45.1,-45.2092,5.7,63.2
32432,11/02/2021,33,86.2,56.29,63.2,8.7928,5.7,63.2
32433,11/02/2021,34,86.2,69.11,63.2,4.6668,5.7,102.14
32434,11/02/2021,35,120.8,71.39,102.14,166.9215,5.7,115.0
32435,11/02/2021,36,120.8,92.49,115.0,275.5167,5.7,77.4
32436,11/02/2021,37,98.0,77.8,77.4,198.4197,5.7,77.4
32437,11/02/2021,38,98.0,58.82,77.4,88.6429,5.7,95.0
32438,11/02/2021,39,69.0,58.57,95.0,263.3432,5.7,45.1
32439,11/02/2021,40,69.0,54.58,45.1,-20.5605,5.7,75.0
32440,11/02/2021,41,61.9,66.48,75.0,169.2234,5.7,75.0
32441,11/02/2021,42,61.9,72.69,75.0,462.9055,5.7,68.5
32442,11/02/2021,43,57.8,64.87,68.5,256.8604,5.7,67.45
32443,11/02/2021,44,57.8,65.64,67.45,296.9383,5.7,67.05
32444,11/02/2021,45,55.3,57.0,67.05,184.853,5.7,71.8
32445,11/02/2021,46,55.3,58.07,71.8,358.2438,5.7,67.0
32446,11/02/2021,47,51.0,60.63,67.0,356.7839,5.7,44.17013
32447,11/02/2021,48,51.0,54.55,44.17013,-67.7563,5.7,35.5
32448,12/02/2021,1,48.0,52.6,35.5,-366.3214,5.8,41.34
32449,12/02/2021,2,48.0,49.14,41.34,-257.5499,5.8,42.3
32450,12/02/2021,3,46.9,52.28,42.3,-61.4593,5.8,42.6
32451,12/02/2021,4,46.9,49.48,42.6,-46.4946,5.8,68.5
32452,12/02/2021,5,45.55,54.68,68.5,215.6193,5.8,68.5
32453,12/02/2021,6,45.55,48.23,68.5,146.7582,5.8,68.5
32454,12/02/2021,7,43.5,57.62,68.5,202.7327,5.8,68.5
32455,12/02/2021,8,43.5,52.38,68.5,150.0418,5.8,68.5
32456,12/02/2021,9,45.0,55.94,68.5,75.4119,5.8,35.5
32457,12/02/2021,10,45.0,42.67,35.5,-42.3844,5.8,68.5
32458,12/02/2021,11,55.0,59.81,68.5,137.5621,5.8,68.5
32459,12/02/2021,12,55.0,52.9,68.5,124.4429,5.8,75.0
32460,12/02/2021,13,61.0,77.91,75.0,1091.4338,5.8,74.5
32461,12/02/2021,14,61.0,51.2,74.5,464.1019,5.8,0.5
32462,12/02/2021,15,70.6,35.1,0.5,-590.2358,5.8,42.6
32463,12/02/2021,16,70.6,34.82,42.6,-287.0417,5.8,75.0
32464,12/02/2021,17,73.0,40.37,75.0,53.4272,5.8,82.45
32465,12/02/2021,18,73.0,55.36,82.45,215.6379,5.8,82.45
32466,12/02/2021,19,68.4,58.75,82.45,311.0946,5.8,82.45
32467,12/02/2021,20,68.4,60.1,82.45,190.1468,5.8,82.45
32468,12/02/2021,21,65.1,60.13,82.45,75.9457,5.8,42.95
32469,12/02/2021,22,65.1,56.47,42.95,-78.4202,5.8,42.77
32470,12/02/2021,23,59.8,51.12,42.77,-264.9751,5.8,42.65
32471,12/02/2021,24,59.8,49.08,42.65,-515.09,5.8,42.65
32472,12/02/2021,25,56.3,51.22,42.65,-452.6871,5.8,42.9
32473,12/02/2021,26,56.3,51.02,42.9,-406.6796,5.8,43.1
32474,12/02/2021,27,54.7,47.35,43.1,-141.4716,5.8,75.0
32475,12/02/2021,28,54.7,48.58,75.0,73.8195,5.8,50.0
32476,12/02/2021,29,53.0,53.86,50.0,22.3286,5.8,43.05
32477,12/02/2021,30,53.0,51.49,43.05,-229.2983,5.8,43.3
32478,12/02/2021,31,55.0,49.11,43.3,-76.6019,5.8,43.3
32479,12/02/2021,32,55.0,51.65,43.3,-76.973,5.8,43.3
32480,12/02/2021,33,64.0,47.47,43.3,-93.5498,5.8,61.54
32481,12/02/2021,34,64.0,61.52,61.54,238.9386,5.8,43.5
32482,12/02/2021,35,77.0,60.85,43.5,-3.8101,5.8,82.9
32483,12/02/2021,36,77.0,75.25,82.9,662.4157,5.8,82.9
32484,12/02/2021,37,68.8,75.26,82.9,699.2034,5.8,79.5
32485,12/02/2021,38,68.8,65.99,79.5,357.3047,5.8,79.5
32486,12/02/2021,39,61.5,71.26,79.5,583.1771,5.8,79.0
32487,12/02/2021,40,61.5,62.52,79.0,302.7055,5.8,74.2
32488,12/02/2021,41,56.0,66.67,74.2,174.8841,5.8,74.0
32489,12/02/2021,42,56.0,66.29,74.0,351.1572,5.8,69.5
32490,12/02/2021,43,55.0,67.41,69.5,403.0654,5.8,42.6
32491,12/02/2021,44,55.0,63.4,42.6,-11.8731,5.8,69.0
32492,12/02/2021,45,51.5,56.99,69.0,177.4442,5.8,69.0
32493,12/02/2021,46,51.5,61.52,69.0,501.9301,5.8,69.1
32494,12/02/2021,47,45.0,63.49,69.1,1160.256,5.8,69.0
32495,12/02/2021,48,45.0,60.47,69.0,746.9335,5.8,68.0
32496,13/02/2021,1,43.0,57.57,68.0,503.8918,5.8,68.5
32497,13/02/2021,2,43.0,57.74,68.5,601.6684,5.8,51.37
32498,13/02/2021,3,41.0,55.38,51.37,460.6518,5.8,48.18
32499,13/02/2021,4,41.0,41.36,48.18,181.0083,5.8,49.04
32500,13/02/2021,5,38.0,51.19,49.04,448.216,5.8,47.17
32501,13/02/2021,6,38.0,48.75,47.17,232.5832,5.8,45.99
32502,13/02/2021,7,36.0,47.14,45.99,338.9504,5.8,44.36
32503,13/02/2021,8,36.0,38.18,44.36,189.9317,5.8,47.76
32504,13/02/2021,9,36.2,42.66,47.76,446.7111,5.8,47.02
32505,13/02/2021,10,36.2,45.46,47.02,412.8372,5.8,48.28
32506,13/02/2021,11,39.0,47.44,48.28,276.7136,5.8,48.3
32507,13/02/2021,12,39.0,47.39,48.3,370.6215,5.8,69.0
32508,13/02/2021,13,43.0,51.37,69.0,299.9754,5.8,69.1
32509,13/02/2021,14,43.0,64.27,69.1,557.4416,5.8,70.0
32510,13/02/2021,15,49.0,53.93,70.0,306.8985,5.8,71.0
32511,13/02/2021,16,49.0,61.84,71.0,378.7115,5.8,71.0
32512,13/02/2021,17,52.0,57.88,71.0,185.0026,5.8,71.95
32513,13/02/2021,18,52.0,63.02,71.95,408.2156,5.8,20.3
32514,13/02/2021,19,54.0,53.99,20.3,-63.2316,5.8,44.8
32515,13/02/2021,20,54.0,57.08,44.8,-28.2616,5.8,20.3
32516,13/02/2021,21,55.0,40.1,20.3,-199.6969,5.8,20.25
32517,13/02/2021,22,55.0,46.13,20.25,-318.1515,5.8,20.25
32518,13/02/2021,23,56.0,48.75,20.25,-407.8124,5.8,20.3
32519,13/02/2021,24,56.0,49.23,20.3,-371.114,5.8,20.3
32520,13/02/2021,25,61.0,50.03,20.3,-133.4691,5.8,43.65
32521,13/02/2021,26,61.0,45.58,43.65,-16.074,5.8,69.75
32522,13/02/2021,27,58.0,55.61,69.75,241.5015,5.8,70.0
32523,13/02/2021,28,58.0,56.95,70.0,342.7472,5.8,70.0
32524,13/02/2021,29,54.53,61.71,70.0,438.5391,5.8,70.0
32525,13/02/2021,30,54.53,55.34,70.0,426.7589,5.8,70.0
32526,13/02/2021,31,51.0,59.72,70.0,293.5148,5.8,75.0
32527,13/02/2021,32,51.0,63.3,75.0,423.1157,5.8,75.5
32528,13/02/2021,33,59.0,67.38,75.5,456.9972,5.8,77.0
32529,13/02/2021,34,59.0,74.41,77.0,578.6581,5.8,87.0
32530,13/02/2021,35,77.0,73.64,87.0,1155.3961,5.8,92.0
32531,13/02/2021,36,77.0,99.15,92.0,1722.4108,5.8,170.0
32532,13/02/2021,37,72.0,88.57,170.0,1612.5953,5.8,77.0
32533,13/02/2021,38,72.0,80.73,77.0,1123.8907,5.8,77.0
32534,13/02/2021,39,64.0,72.55,77.0,775.2123,5.8,77.0
32535,13/02/2021,40,64.0,71.12,77.0,718.9784,5.8,75.5
32536,13/02/2021,41,54.88,70.4,75.5,604.3925,5.8,75.0
32537,13/02/2021,42,54.88,72.26,75.0,718.3733,5.8,74.0
32538,13/02/2021,43,54.6,69.15,74.0,291.1622,5.8,73.0
32539,13/02/2021,44,54.6,60.84,73.0,251.6037,5.8,70.8
32540,13/02/2021,45,48.0,54.92,70.8,174.9501,5.8,14.0
32541,13/02/2021,46,48.0,39.9,14.0,-226.5672,5.8,69.9
32542,13/02/2021,47,38.7,60.89,69.9,617.3252,5.8,47.67
32543,13/02/2021,48,38.7,52.61,47.67,148.4306,5.8,46.96
32544,14/02/2021,1,37.0,14.22,46.96,191.2341,5.9,69.8
32545,14/02/2021,2,37.0,36.02,69.8,445.4008,5.9,69.8
32546,14/02/2021,3,36.0,57.19,69.8,668.2819,5.9,69.8
32547,14/02/2021,4,36.0,56.45,69.8,427.8207,5.9,71.9
32548,14/02/2021,5,33.0,61.4,71.9,604.8395,5.9,71.8
32549,14/02/2021,6,33.0,53.54,71.8,502.9946,5.9,71.5
32550,14/02/2021,7,30.0,65.83,71.5,379.6428,5.9,40.46
